# mammos csv v3
#----------------------------------------
# Temperature-dependent quantities computed with UppASD
#----------------------------------------
ThermodynamicTemperature,SpontaneousMagnetization,SpontaneousMagneticPolarization,HelmholtzEnergy,IsochoricHeatCapacity,MagneticSusceptibility,BinderCumulant
,,,,Computed as derivative dE/dT.,,
https://w3id.org/emmo#EMMO_affe07e4_e9bc_4852_86c6_69e26182a17f,https://w3id.org/emmo/domain/magnetic-materials#EMMO_032731f8-874d-5efb-9c9d-6dafaa17ef25,https://w3id.org/emmo/domain/magnetic-materials#EMMO_db6f7b13-1f1d-584f-9d73-47939b86a7cd,https://w3id.org/emmo#EMMO_262d4582_15b9_4685_b693_24f8e9ead98d,https://w3id.org/emmo#EMMO_8fc576e1_3984_402b_a548_be921b4e1bf4,https://w3id.org/emmo#EMMO_e59eb557_3a0f_4532_9984_deed22f94952,https://w3id.org/emmo/domain/magnetic-materials#EMMO_a3596efd-1d89-5253-8ddc-000bfadc4201
K,kA / m,T,eV,eV / K,,
T,Ms,Js,E,Cv,chi,U_L
0.0,537.6941545836023,0.6756864027350351,-1.9898409153092886,0.0018133788748938562,0.11336134,0.666666666
10.0,534.2101811540823,0.671308312600059,-1.97170712656035,0.0018178046708098305,0.000792268243,0.666666636
20.0,530.7644466337979,0.6669782748956432,-1.953484821893092,0.0018268007414970477,0.000439870057,0.666666632
40.0,523.2502197764162,0.6575356189334799,-1.9167659960723005,0.0018455907547305084,0.000554509302,0.666666577
60.0,515.738295080939,0.6480958559532888,-1.879661191703872,0.0018654511924689476,0.000483986028,0.666666546
80.0,508.25894597641184,0.6386970286680059,-1.8421479483735426,0.001885869426209781,0.00142649754,0.66666618
100.0,500.54047131485413,0.6289977073452584,-1.8042264146554805,0.0019083151259170483,0.000987811788,0.666666232
120.0,492.13125599544105,0.6184303757115367,-1.7658153433368606,0.0019329692234992951,0.0028946596,0.666665089
140.0,483.7556884166651,0.6079053270757562,-1.7269076457155088,0.001959363138885374,0.00203277156,0.666665328
160.0,474.76669335439544,0.5966094227292944,-1.6874408177814455,0.0019877775201087647,0.00235853349,0.666664824
180.0,465.1158662101866,0.5844818356597677,-1.6473965449111583,0.002018550587693367,0.00612840213,0.666661054
200.0,454.00484683474883,0.5705193169146593,-1.6066987942737108,0.0020531828693152315,0.00693160404,0.666659263
220.0,445.2075429278668,0.5594642987785383,-1.565269230138549,0.002092971960336039,0.00959031287,0.666654944
240.0,435.91396526801344,0.5477856446514761,-1.5229799158602693,0.0021351384523489586,0.00507876044,0.666659612
260.0,425.91802103268645,0.5352243706544795,-1.4798636920445907,0.0021841907856514284,0.0285313398,0.66662162
280.0,414.30231185811465,0.5206276400029052,-1.4356122844342123,0.0022403485357219144,0.0189149797,0.666632733
300.0,402.86929238588345,0.5062604840021598,-1.390249750615714,0.0023013971617149714,0.011260299,0.666643858
320.0,388.7872640077055,0.4885644852323158,-1.3435563979656133,0.0023731656282840533,0.0334472219,0.666588787
340.0,379.3794366301324,0.47674226067563025,-1.2953231254843518,0.002457098747791861,0.0215967306,0.666610817
360.0,361.0896614300507,0.45375865130136434,-1.245272448053939,0.0025533759521192932,0.111276571,0.666329411
380.0,346.1835117108703,0.4350270311107326,-1.1931880873995802,0.0026595512675808945,0.114190543,0.666267425
400.0,331.5121726395506,0.4165904826827831,-1.1388903973507032,0.0027839718481332335,0.0925650751,0.666297754
420.0,309.32543227939766,0.3887098024585813,-1.0818292134742509,0.00293552371481472,0.0757025055,0.666301517
440.0,289.79106987469874,0.364162198675953,-1.0214694487581144,0.0031096504978724814,0.0776245125,0.666222509
460.0,267.5673873802232,0.33623509559660764,-0.9574431935593516,0.003318273345753995,0.0385722042,0.666393719
480.0,244.08732239017203,0.30672917570912306,-0.8887385149279545,0.0035802615350593835,0.0900540814,0.665883442
500.0,203.117860687559,0.25524543171851355,-0.8142327321569762,0.003920043444921986,0.159096881,0.664532843
520.0,154.86748373914475,0.19461221978387572,-0.7319367771310751,0.004441448690395963,0.229905132,0.661342333
525.0,128.53197695844307,0.16151804591353341,-0.709321220005219,0.0045746012320023455,0.283128157,0.657092337
530.0,123.41381324318408,0.15508637169894118,-0.6861907648110517,0.0047819899142635125,0.226026509,0.658137102
535.0,69.79522819744709,0.08770727051203488,-0.6615013208625838,0.005102424395849722,0.376795574,0.629561009
540.0,38.60655002079678,0.04851442159672289,-0.6351665208525544,0.0048563645431868915,0.387785445,0.547555673
560.0,8.52782036568802,0.010716375130625297,-0.5708868666943362,0.0026262180099184823,0.0277222097,0.455079304
580.0,5.671836218580814,0.007127439602543204,-0.5301178004558151,0.0018409616693507193,0.0109978097,0.473497655
600.0,4.545633874896341,0.005712211998022889,-0.4972483999203074,0.0015157435281051707,0.00800759179,0.40875399
620.0,3.6926263876122216,0.004640291175235811,-0.4694880593316083,0.0012965095559385412,0.00489338422,0.429198398
640.0,3.23444101537569,0.004064518455162137,-0.44538801768276576,0.0011336549093577467,0.00370691523,0.439034028
660.0,2.9397025180057037,0.0036941391357334535,-0.4241418629572985,0.0010075763696542409,0.00298129646,0.436698623
680.0,2.7101058886465212,0.003405619501942876,-0.4050849628965961,0.0009068424402689443,0.00240584043,0.443808796
700.0,2.5715525732914224,0.003231508270788059,-0.3878681653465407,0.0008231234675680505,0.00197995508,0.451264145
720.0,2.3322871434811616,0.0029308384640044133,-0.3721600241938741,0.0007509542078923681,0.00182271314,0.411117884
740.0,2.2898328047807377,0.0028774887685456656,-0.357829997030846,0.0006894283588115956,0.0015193007,0.4549606
760.0,2.162046891403999,0.0027169082537796003,-0.3445828898414103,0.0006391820034863469,0.00142442899,0.415122041
780.0,2.067345718392939,0.0025979032499476636,-0.3322627168913921,0.0005940016701712503,0.00116020504,0.448879647
800.0,2.0006492925344364,0.0025140900493029303,-0.3208228230345603,0.0005719946928415903,0.00105085217,0.447815576
